tournament_year,match_date,stage,home_team_name,away_team_name,home_team_norm,away_team_norm,home_score,away_score,stadium_name,city,referee_name,attendance,home_manager_name,away_manager_name,tournament_id,match_id,home_team_id,away_team_id,stadium_id,referee_id,home_manager_id,away_manager_id,result,target
2014,2014-06-21,Group stage,Germany,Ghana,germany,ghana,2,2,"Estádio Castelão, Fortaleza",Brazil,Sandro Ricci,59621,Joachim Löw,Kwesi Appiah,wc_2014,match_376fe34133bc,team_28ef36b35ae8,team_0e6049dbb2ce,stadium_84a28cdf00f7,referee_c88236603d10,manager_a6eddbb2f4af,manager_d6952b026fe1,draw,1
2014,2014-06-21,Group stage,Argentina,IR Iran,argentina,iran,1,0,"Estádio Governador Magalhães Pinto, Belo Horizonte",Brazil,Milorad Mažić,57698,Alejandro Sabella,Carlos Queiroz,wc_2014,match_f5a65ca051f6,team_2a52adc7b1da,team_6f0a7d56c2cd,stadium_40404881261a,referee_24001036e20d,manager_f0192c08032a,manager_a48ed4bcd328,home_win,0
2014,2014-06-22,Group stage,Belgium,Russia,belgium,russia,1,0,"Estadio Jornalista Mário Filho, Rio de Janeiro",Brazil,Felix Brych,73819,Marc Wilmots,Fabio Capello,wc_2014,match_0ae6a66c903c,team_73fa01094ea6,team_1c625cc86f82,stadium_df881983d8f1,referee_470ab4a637ed,manager_87c109928288,manager_cfa4ccee2d05,home_win,0
2014,2014-06-22,Group stage,Korea Republic,Algeria,south korea,algeria,2,4,"Estádio José Pinheiro Borba, Porto Alegre",Brazil,Wilmar Roldán,42732,Hong Myung-bo,Vahid Halilhodžić,wc_2014,match_8f32e289eb02,team_3c6cfbc2415a,team_49f4fdc64da0,stadium_fb94183f98f7,referee_7525662114e2,manager_258a7af2d747,manager_4dae3485544d,away_win,2
2014,2014-06-22,Group stage,United States,Portugal,united states,portugal,2,2,"Arena da Amazônia, Manaus",Brazil,Néstor Pitana,40123,Jürgen Klinsmann,Paulo Bento,wc_2014,match_f545ef1c7f8e,team_152649df347e,team_ae0eea6eb6d6,stadium_a23e977610b0,referee_eeafa25ccea0,manager_eed7193b625a,manager_8efefd91e22a,draw,1
2014,2014-06-23,Group stage,Cameroon,Brazil,cameroon,brazil,1,4,"Estádio Nacional de Brasília, Brasília",Brazil,Jonas Eriksson,69112,Volker Finke,Luiz Felipe Scolari,wc_2014,match_2de6ade34a91,team_9621cbb93d1b,team_6e5fa4d9c48c,stadium_b9638b067765,referee_a682433f9325,manager_331b1088af2b,manager_9c1d1dad0853,away_win,2
2014,2014-06-23,Group stage,Australia,Spain,australia,spain,0,3,"Estádio Joaquim Américo Guimarães, Curitiba",Brazil,Nawaf Shukralla,39375,Ange Postecoglou,Del Bosque,wc_2014,match_32b62c135eb4,team_fb2a54d63748,team_1747d4b2dd4b,stadium_70468edb0062,referee_0a75219cb877,manager_3a4fb1d80ba1,manager_d2ba8f812817,away_win,2
2014,2014-06-23,Group stage,Netherlands,Chile,netherlands,chile,2,0,"Arena Corinthians, São Paulo",Brazil,Bakary Papa Gassama,62996,Louis van Gaal,Jorge Sampaoli,wc_2014,match_3d144e2b8034,team_6123486432d2,team_fd317045cbdc,stadium_07abef487457,referee_e441ed6f020a,manager_e1bc39271978,manager_5689b47b7c3d,home_win,0
2014,2014-06-23,Group stage,Croatia,Mexico,croatia,mexico,1,3,"Itaipava Arena Pernambuco, Recife",Brazil,Ravshan Irmatov,41212,Niko Kovač,Miguel Herrera,wc_2014,match_b9380a0838b2,team_267640588a39,team_4edfc924721a,stadium_b0cd00e80db7,referee_529e5e9f68e5,manager_c8507a59c8c2,manager_d9300d7b6afd,away_win,2
2014,2014-06-24,Group stage,Greece,Côte d'Ivoire,greece,côte divoire,2,1,"Estádio Castelão, Fortaleza",Brazil,Carlos Vera,59095,Fernando Santos,Sabri Lamouchi,wc_2014,match_231789735959,team_40bdb0601848,team_55dba37b84c9,stadium_84a28cdf00f7,referee_7d7a133d0a36,manager_eff5489cb13e,manager_40fadce02398,home_win,0
2014,2014-06-24,Group stage,Japan,Colombia,japan,colombia,1,4,"Arena Pantanal, Cuiabá",Brazil,Pedro Proença,40340,Alberto Zaccheroni,José Pekerman,wc_2014,match_2716508b2b4a,team_578ed5a4eecf,team_25446782e2cc,stadium_b3b6b3a9c006,referee_34870fc70e8d,manager_03d18d2b0ddc,manager_ce9f498ba89f,away_win,2
2014,2014-06-24,Group stage,Costa Rica,England,costa rica,england,0,0,"Estádio Governador Magalhães Pinto, Belo Horizonte",Brazil,Djamel Haïmoudi,57823,Jorge Luis Pinto,Roy Hodgson,wc_2014,match_304e6aeb2f35,team_53bcde0ca059,team_f48861ca24e2,stadium_40404881261a,referee_14ef4e3c7606,manager_f9e1783ae068,manager_65da602e310d,draw,1
2014,2014-06-24,Group stage,Italy,Uruguay,italy,uruguay,0,1,"Arena das Dunas, Natal",Brazil,Marco Antonio Rodríguez,39706,Cesare Prandelli,Óscar Tabárez,wc_2014,match_e19f884f2939,team_bab4ac375ada,team_9142ac5b229c,stadium_1e15bf4c959a,referee_9e32b6295bb0,manager_65d6dc96f3a4,manager_d1ee5c00c9f8,away_win,2
2014,2014-06-25,Group stage,Bosnia and Herzegovina,IR Iran,bosnia and herzegovina,iran,3,1,"Itaipava Arena Fonte Nova, Salvador",Brazil,Carlos Velasco,48011,Safet Sušić,Carlos Queiroz,wc_2014,match_0f2ee5b0ebbe,team_196fafef3e56,team_6f0a7d56c2cd,stadium_0bde58b98136,referee_dd3f62bdf9fa,manager_598e707d364a,manager_a48ed4bcd328,home_win,0
2014,2014-06-25,Group stage,Nigeria,Argentina,nigeria,argentina,2,3,"Estádio José Pinheiro Borba, Porto Alegre",Brazil,Nicola Rizzoli,43285,Stephen Keshi,Alejandro Sabella,wc_2014,match_7cfd0b5d724b,team_f174114ad69e,team_2a52adc7b1da,stadium_fb94183f98f7,referee_d48e79556960,manager_80c06015f39e,manager_f0192c08032a,away_win,2
2014,2014-06-25,Group stage,Ecuador,France,ecuador,france,0,0,"Estadio Jornalista Mário Filho, Rio de Janeiro",Brazil,Noumandiez Doué,73749,Reinaldo Rueda,Didier Deschamps,wc_2014,match_a8eccea05550,team_2b4a1835a0aa,team_e165d4f2174b,stadium_df881983d8f1,referee_19a20909a569,manager_3eb621444f55,manager_d20acac5d133,draw,1
2014,2014-06-25,Group stage,Honduras,Switzerland,honduras,switzerland,0,3,"Arena da Amazônia, Manaus",Brazil,Néstor Pitana,40322,Luis Suárez,Ottmar Hitzfeld,wc_2014,match_f43d86bc5853,team_1e28fe23fb14,team_0d9c575f4f02,stadium_a23e977610b0,referee_eeafa25ccea0,manager_b69fb064cf0c,manager_0d654d1d0171,away_win,2
2014,2014-06-26,Group stage,Algeria,Russia,algeria,russia,1,1,"Estádio Joaquim Américo Guimarães, Curitiba",Brazil,Cüneyt Çakιr,39311,Vahid Halilhodžić,Fabio Capello,wc_2014,match_02de699b385f,team_49f4fdc64da0,team_1c625cc86f82,stadium_70468edb0062,referee_d0b8bb868be0,manager_4dae3485544d,manager_cfa4ccee2d05,draw,1
2014,2014-06-26,Group stage,United States,Germany,united states,germany,0,1,"Itaipava Arena Pernambuco, Recife",Brazil,Ravshan Irmatov,41876,Jürgen Klinsmann,Joachim Löw,wc_2014,match_8cacd05354c7,team_152649df347e,team_28ef36b35ae8,stadium_b0cd00e80db7,referee_529e5e9f68e5,manager_eed7193b625a,manager_a6eddbb2f4af,away_win,2
2014,2014-06-26,Group stage,Portugal,Ghana,portugal,ghana,2,1,"Estádio Nacional de Brasília, Brasília",Brazil,Nawaf Shukralla,67540,Paulo Bento,Kwesi Appiah,wc_2014,match_b4a906c06b36,team_ae0eea6eb6d6,team_0e6049dbb2ce,stadium_b9638b067765,referee_0a75219cb877,manager_8efefd91e22a,manager_d6952b026fe1,home_win,0
2014,2014-06-26,Group stage,Korea Republic,Belgium,south korea,belgium,0,1,"Arena Corinthians, São Paulo",Brazil,Benjamin Williams,61397,Hong Myung-bo,Marc Wilmots,wc_2014,match_c4e30915b07a,team_3c6cfbc2415a,team_73fa01094ea6,stadium_07abef487457,referee_240bda30557e,manager_258a7af2d747,manager_87c109928288,away_win,2
2014,2014-06-28,Round of 16,Colombia,Uruguay,colombia,uruguay,2,0,"Estadio Jornalista Mário Filho, Rio de Janeiro",Brazil,Björn Kuipers,73804,José Pekerman,Óscar Tabárez,wc_2014,match_97beb2c0abf6,team_25446782e2cc,team_9142ac5b229c,stadium_df881983d8f1,referee_bf0272bdcdbe,manager_ce9f498ba89f,manager_d1ee5c00c9f8,home_win,0
2014,2014-06-28,Round of 16,Brazil,Chile,brazil,chile,1,1,"Estádio Governador Magalhães Pinto, Belo Horizonte",Brazil,Howard Webb,57714,Luiz Felipe Scolari,Jorge Sampaoli,wc_2014,match_fc4153250beb,team_6e5fa4d9c48c,team_fd317045cbdc,stadium_40404881261a,referee_c9e7b1ddc9fb,manager_9c1d1dad0853,manager_5689b47b7c3d,draw,1
2014,2014-06-29,Round of 16,Netherlands,Mexico,netherlands,mexico,2,1,"Estádio Castelão, Fortaleza",Brazil,Pedro Proença,58817,Louis van Gaal,Miguel Herrera,wc_2014,match_3ed03dda300e,team_6123486432d2,team_4edfc924721a,stadium_84a28cdf00f7,referee_34870fc70e8d,manager_e1bc39271978,manager_d9300d7b6afd,home_win,0
2014,2014-06-29,Round of 16,Costa Rica,Greece,costa rica,greece,1,1,"Itaipava Arena Pernambuco, Recife",Brazil,Benjamin Williams,41242,Jorge Luis Pinto,Fernando Santos,wc_2014,match_704cd06ebef4,team_53bcde0ca059,team_40bdb0601848,stadium_b0cd00e80db7,referee_240bda30557e,manager_f9e1783ae068,manager_eff5489cb13e,draw,1
2014,2014-06-30,Round of 16,Germany,Algeria,germany,algeria,2,1,"Estádio José Pinheiro Borba, Porto Alegre",Brazil,Sandro Ricci,43063,Joachim Löw,Vahid Halilhodžić,wc_2014,match_11b2b086a7a2,team_28ef36b35ae8,team_49f4fdc64da0,stadium_fb94183f98f7,referee_c88236603d10,manager_a6eddbb2f4af,manager_4dae3485544d,home_win,0
2014,2014-06-30,Round of 16,France,Nigeria,france,nigeria,2,0,"Estádio Nacional de Brasília, Brasília",Brazil,Mark Geiger,67882,Didier Deschamps,Stephen Keshi,wc_2014,match_4eaa4ed24884,team_e165d4f2174b,team_f174114ad69e,stadium_b9638b067765,referee_66e555d4b3b7,manager_d20acac5d133,manager_80c06015f39e,home_win,0
2014,2014-07-01,Round of 16,Belgium,United States,belgium,united states,2,1,"Itaipava Arena Fonte Nova, Salvador",Brazil,Djamel Haïmoudi,51227,Marc Wilmots,Jürgen Klinsmann,wc_2014,match_1624c05d84d5,team_73fa01094ea6,team_152649df347e,stadium_0bde58b98136,referee_14ef4e3c7606,manager_87c109928288,manager_eed7193b625a,home_win,0
2014,2014-07-01,Round of 16,Argentina,Switzerland,argentina,switzerland,1,0,"Arena Corinthians, São Paulo",Brazil,Jonas Eriksson,63255,Alejandro Sabella,Ottmar Hitzfeld,wc_2014,match_7536c5fcec04,team_2a52adc7b1da,team_0d9c575f4f02,stadium_07abef487457,referee_a682433f9325,manager_f0192c08032a,manager_0d654d1d0171,home_win,0
2014,2014-07-04,Quarter-finals,Brazil,Colombia,brazil,colombia,2,1,"Estádio Castelão, Fortaleza",Brazil,Carlos Velasco,60342,Luiz Felipe Scolari,José Pekerman,wc_2014,match_0db17203721c,team_6e5fa4d9c48c,team_25446782e2cc,stadium_84a28cdf00f7,referee_dd3f62bdf9fa,manager_9c1d1dad0853,manager_ce9f498ba89f,home_win,0
2014,2014-07-04,Quarter-finals,France,Germany,france,germany,0,1,"Estadio Jornalista Mário Filho, Rio de Janeiro",Brazil,Néstor Pitana,74240,Didier Deschamps,Joachim Löw,wc_2014,match_f4a412ff86c5,team_e165d4f2174b,team_28ef36b35ae8,stadium_df881983d8f1,referee_eeafa25ccea0,manager_d20acac5d133,manager_a6eddbb2f4af,away_win,2
2014,2014-07-05,Quarter-finals,Netherlands,Costa Rica,netherlands,costa rica,0,0,"Itaipava Arena Fonte Nova, Salvador",Brazil,Ravshan Irmatov,51179,Louis van Gaal,Jorge Luis Pinto,wc_2014,match_1156c5240a4d,team_6123486432d2,team_53bcde0ca059,stadium_0bde58b98136,referee_529e5e9f68e5,manager_e1bc39271978,manager_f9e1783ae068,draw,1
2014,2014-07-05,Quarter-finals,Argentina,Belgium,argentina,belgium,1,0,"Estádio Nacional de Brasília, Brasília",Brazil,Nicola Rizzoli,68551,Alejandro Sabella,Marc Wilmots,wc_2014,match_7ba552fb3136,team_2a52adc7b1da,team_73fa01094ea6,stadium_b9638b067765,referee_d48e79556960,manager_f0192c08032a,manager_87c109928288,home_win,0
2014,2014-07-08,Semi-finals,Brazil,Germany,brazil,germany,1,7,"Estádio Governador Magalhães Pinto, Belo Horizonte",Brazil,Marco Antonio Rodríguez,58141,Luiz Felipe Scolari,Joachim Löw,wc_2014,match_88fce0d27641,team_6e5fa4d9c48c,team_28ef36b35ae8,stadium_40404881261a,referee_9e32b6295bb0,manager_9c1d1dad0853,manager_a6eddbb2f4af,away_win,2
2014,2014-07-09,Semi-finals,Netherlands,Argentina,netherlands,argentina,0,0,"Arena Corinthians, São Paulo",Brazil,Cüneyt Çakιr,63267,Louis van Gaal,Alejandro Sabella,wc_2014,match_8acd040814e4,team_6123486432d2,team_2a52adc7b1da,stadium_07abef487457,referee_d0b8bb868be0,manager_e1bc39271978,manager_f0192c08032a,draw,1
2014,2014-07-12,Third-place match,Brazil,Netherlands,brazil,netherlands,0,3,"Estádio Nacional de Brasília, Brasília",Brazil,Djamel Haïmoudi,68034,Luiz Felipe Scolari,Louis van Gaal,wc_2014,match_981ed82b46e3,team_6e5fa4d9c48c,team_6123486432d2,stadium_b9638b067765,referee_14ef4e3c7606,manager_9c1d1dad0853,manager_e1bc39271978,away_win,2
2014,2014-07-13,Final,Germany,Argentina,germany,argentina,1,0,"Estadio Jornalista Mário Filho, Rio de Janeiro",Brazil,Nicola Rizzoli,74738,Joachim Löw,Alejandro Sabella,wc_2014,match_38b774cccd8e,team_28ef36b35ae8,team_2a52adc7b1da,stadium_df881983d8f1,referee_d48e79556960,manager_a6eddbb2f4af,manager_f0192c08032a,home_win,0
2018,2018-06-14,Group stage,Russia,Saudi Arabia,russia,saudi arabia,5,0,"Olimpiyskiy stadion Luzhniki, Moskva",Russia,Néstor Pitana,78011,Stanislav Cherchesov,Juan Antonio Pizzi,wc_2018,match_3ee0a05214bf,team_1c625cc86f82,team_5318efec44d1,stadium_547279d73712,referee_eeafa25ccea0,manager_1b1466fcd061,manager_ee0bdf4ac90b,home_win,0
2018,2018-06-15,Group stage,Portugal,Spain,portugal,spain,3,3,"Olimpiyskiy Stadion Fisht, Sochi",Russia,Gianluca Rocchi,43866,Fernando Santos,Fernando Hierro,wc_2018,match_0a7804398319,team_ae0eea6eb6d6,team_1747d4b2dd4b,stadium_18a3e7b1c864,referee_6543e97f3471,manager_eff5489cb13e,manager_9df1aa575048,draw,1
2018,2018-06-15,Group stage,Morocco,IR Iran,morocco,iran,0,1,"Gazprom Arena, Sankt-Petersburg",Russia,Cüneyt Çakιr,62548,Hervé Renard,Carlos Queiroz,wc_2018,match_53a59c1e0e89,team_217b6e5f0a09,team_6f0a7d56c2cd,stadium_8be46810b9af,referee_d0b8bb868be0,manager_fa48bfe5d3e8,manager_a48ed4bcd328,away_win,2
2018,2018-06-15,Group stage,Egypt,Uruguay,egypt,uruguay,0,1,"Stadion Central'nyj, Yekaterinburg",Russia,Björn Kuipers,27015,Héctor Cúper,Óscar Tabárez,wc_2018,match_b0d45a81a705,team_4635c9536a61,team_9142ac5b229c,stadium_150a7c18729d,referee_bf0272bdcdbe,manager_c150688f4a79,manager_d1ee5c00c9f8,away_win,2
2018,2018-06-16,Group stage,Argentina,Iceland,argentina,iceland,1,1,"Otkrytie Arena, Moskva",Russia,Szymon Marciniak,44190,Jorge Sampaoli,Heimir Hallgrímsson,wc_2018,match_3bcb591a98d4,team_2a52adc7b1da,team_83166cdeb7a2,stadium_43935d8069e2,referee_1fa3cb506236,manager_5689b47b7c3d,manager_3bd1c919dd42,draw,1
2018,2018-06-16,Group stage,France,Australia,france,australia,2,1,"Kazan Arena, Kazan",Russia,Andrés Cunha,41279,Didier Deschamps,Bert van Marwijk,wc_2018,match_9b0ea3645d86,team_e165d4f2174b,team_fb2a54d63748,stadium_4adc007aadeb,referee_43b9c300c26b,manager_d20acac5d133,manager_58bf2141a218,home_win,0
2018,2018-06-16,Group stage,Peru,Denmark,peru,denmark,0,1,"Mordovia Arena, Saransk",Russia,Bakary Papa Gassama,40502,Ricardo Gareca,Åge Hareide,wc_2018,match_da374afb34d9,team_32e8419a7ecb,team_e9375700acbb,stadium_ed86145f91ba,referee_e441ed6f020a,manager_b0a56fdafa79,manager_4623632ba6ed,away_win,2
2018,2018-06-16,Group stage,Croatia,Nigeria,croatia,nigeria,2,0,"Kaliningrad Stadium, Kaliningrad",Russia,Sandro Ricci,31136,Zlatko Dalić,Gernot Rohr,wc_2018,match_ec264ee559d5,team_267640588a39,team_f174114ad69e,stadium_3539e32fd692,referee_c88236603d10,manager_3d6e4062a27d,manager_06ace008ea00,home_win,0
2018,2018-06-17,Group stage,Costa Rica,Serbia,costa rica,serbia,0,1,"Cosmos Arena, Samara",Russia,Malang Diédhiou,41432,Oscar Ramírez,Mladen Krstajić,wc_2018,match_9fbdf92a893f,team_53bcde0ca059,team_a3867434e7dc,stadium_9cbb0004d0f2,referee_c77e364ae26e,manager_a6a85b027fde,manager_1e17f5db2c59,away_win,2
2018,2018-06-17,Group stage,Brazil,Switzerland,brazil,switzerland,1,1,"Rostov Arena, Rostov-na-Donu",Russia,César Ramos,43109,Tite,Vladimir Petković,wc_2018,match_aaf4d1675b3a,team_6e5fa4d9c48c,team_0d9c575f4f02,stadium_b66dfcf4a60a,referee_fb9f378d2212,manager_d666e5c87d33,manager_18f3fea44f8c,draw,1
2018,2018-06-17,Group stage,Germany,Mexico,germany,mexico,0,1,"Olimpiyskiy stadion Luzhniki, Moskva",Russia,Alireza Faghani,78011,Joachim Löw,Juan Carlos Osorio,wc_2018,match_d3ee8b6c44dd,team_28ef36b35ae8,team_4edfc924721a,stadium_547279d73712,referee_45ca78bcf892,manager_a6eddbb2f4af,manager_0114ddfb60f5,away_win,2
2018,2018-06-18,Group stage,Tunisia,England,tunisia,england,1,2,"Volgograd Arena, Volgograd",Russia,Wilmar Roldán,41064,Nabil Maâloul,Gareth Southgate,wc_2018,match_06198cd0fb13,team_6b07fd4ea837,team_f48861ca24e2,stadium_aad479c4cf60,referee_7525662114e2,manager_5d2bbb91d1eb,manager_af9fafa20e4d,away_win,2
2018,2018-06-18,Group stage,Sweden,Korea Republic,sweden,south korea,1,0,"Stadion Nizhny Novgorod, Nizhny Novgorod",Russia,Joel Aguilar,42300,Janne Andersson,Shin Taeyong,wc_2018,match_572d7016aa64,team_88e52ee42fd0,team_3c6cfbc2415a,stadium_85aa642e0dd8,referee_641b655a5e2e,manager_cd7fa7f23162,manager_0461cf213537,home_win,0
2018,2018-06-18,Group stage,Belgium,Panama,belgium,panama,3,0,"Olimpiyskiy Stadion Fisht, Sochi",Russia,Janny Sikazwe,43257,Roberto Martínez,Hernán Darío Gómez,wc_2018,match_65b8c1aee673,team_73fa01094ea6,team_a0420c052acb,stadium_18a3e7b1c864,referee_c2266257236d,manager_0197129ade6a,manager_2b399f9c5d8a,home_win,0
2018,2018-06-19,Group stage,Russia,Egypt,russia,egypt,3,1,"Gazprom Arena, Sankt-Petersburg",Russia,Enrique Cáceres,64468,Stanislav Cherchesov,Héctor Cúper,wc_2018,match_648d2eb7c77f,team_1c625cc86f82,team_4635c9536a61,stadium_8be46810b9af,referee_530233455269,manager_1b1466fcd061,manager_c150688f4a79,home_win,0
2018,2018-06-19,Group stage,Colombia,Japan,colombia,japan,1,2,"Mordovia Arena, Saransk",Russia,Damir Skomina,40842,José Pekerman,Akira Nishino,wc_2018,match_79568af28597,team_25446782e2cc,team_578ed5a4eecf,stadium_ed86145f91ba,referee_da8c318d1050,manager_ce9f498ba89f,manager_2bab4502f86d,away_win,2
2018,2018-06-19,Group stage,Poland,Senegal,poland,senegal,1,2,"Otkrytie Arena, Moskva",Russia,Nawaf Shukralla,44190,Adam Nawałka,Aliou Cissé,wc_2018,match_7d9ca90e5b03,team_6f08c5ddcdd0,team_531ba498ac86,stadium_43935d8069e2,referee_0a75219cb877,manager_3e09f850e847,manager_648bc0be55f8,away_win,2
2018,2018-06-20,Group stage,IR Iran,Spain,iran,spain,0,1,"Kazan Arena, Kazan",Russia,Andrés Cunha,42718,Carlos Queiroz,Fernando Hierro,wc_2018,match_2b0bd7d307f0,team_6f0a7d56c2cd,team_1747d4b2dd4b,stadium_4adc007aadeb,referee_43b9c300c26b,manager_a48ed4bcd328,manager_9df1aa575048,away_win,2
2018,2018-06-20,Group stage,Uruguay,Saudi Arabia,uruguay,saudi arabia,1,0,"Rostov Arena, Rostov-na-Donu",Russia,Clément Turpin,42678,Óscar Tabárez,Juan Antonio Pizzi,wc_2018,match_38fd381f3124,team_9142ac5b229c,team_5318efec44d1,stadium_b66dfcf4a60a,referee_e820d6616f9c,manager_d1ee5c00c9f8,manager_ee0bdf4ac90b,home_win,0
2018,2018-06-20,Group stage,Portugal,Morocco,portugal,morocco,1,0,"Olimpiyskiy stadion Luzhniki, Moskva",Russia,Mark Geiger,78011,Fernando Santos,Hervé Renard,wc_2018,match_abb937e79d81,team_ae0eea6eb6d6,team_217b6e5f0a09,stadium_547279d73712,referee_66e555d4b3b7,manager_eff5489cb13e,manager_fa48bfe5d3e8,home_win,0
2018,2018-06-21,Group stage,Argentina,Croatia,argentina,croatia,0,3,"Stadion Nizhny Novgorod, Nizhny Novgorod",Russia,Ravshan Irmatov,43319,Jorge Sampaoli,Zlatko Dalić,wc_2018,match_319089ab251b,team_2a52adc7b1da,team_267640588a39,stadium_85aa642e0dd8,referee_529e5e9f68e5,manager_5689b47b7c3d,manager_3d6e4062a27d,away_win,2
2018,2018-06-21,Group stage,Denmark,Australia,denmark,australia,1,1,"Cosmos Arena, Samara",Russia,Antonio Matéu Lahoz,40727,Åge Hareide,Bert van Marwijk,wc_2018,match_6d79d7ca8a1b,team_e9375700acbb,team_fb2a54d63748,stadium_9cbb0004d0f2,referee_b52381a03581,manager_4623632ba6ed,manager_58bf2141a218,draw,1
2018,2018-06-21,Group stage,France,Peru,france,peru,1,0,"Stadion Central'nyj, Yekaterinburg",Russia,Mohammed Abdulla Hassan,32789,Didier Deschamps,Ricardo Gareca,wc_2018,match_f97c996012f7,team_e165d4f2174b,team_32e8419a7ecb,stadium_150a7c18729d,referee_fafb514a7c15,manager_d20acac5d133,manager_b0a56fdafa79,home_win,0
2018,2018-06-22,Group stage,Brazil,Costa Rica,brazil,costa rica,2,0,"Gazprom Arena, Sankt-Petersburg",Russia,Björn Kuipers,64468,Tite,Oscar Ramírez,wc_2018,match_296edf8375b4,team_6e5fa4d9c48c,team_53bcde0ca059,stadium_8be46810b9af,referee_bf0272bdcdbe,manager_d666e5c87d33,manager_a6a85b027fde,home_win,0
2018,2018-06-22,Group stage,Serbia,Switzerland,serbia,switzerland,1,2,"Kaliningrad Stadium, Kaliningrad",Russia,Felix Brych,33167,Mladen Krstajić,Vladimir Petković,wc_2018,match_49fb6aec15d0,team_a3867434e7dc,team_0d9c575f4f02,stadium_3539e32fd692,referee_470ab4a637ed,manager_1e17f5db2c59,manager_18f3fea44f8c,away_win,2
2018,2018-06-22,Group stage,Nigeria,Iceland,nigeria,iceland,2,0,"Volgograd Arena, Volgograd",Russia,Matt Conger,40904,Gernot Rohr,Heimir Hallgrímsson,wc_2018,match_d0baa25e6177,team_f174114ad69e,team_83166cdeb7a2,stadium_aad479c4cf60,referee_bdff846fcc03,manager_06ace008ea00,manager_3bd1c919dd42,home_win,0
2018,2018-06-23,Group stage,Korea Republic,Mexico,south korea,mexico,1,2,"Rostov Arena, Rostov-na-Donu",Russia,Milorad Mažić,43472,Shin Taeyong,Juan Carlos Osorio,wc_2018,match_0588ac4e30ba,team_3c6cfbc2415a,team_4edfc924721a,stadium_b66dfcf4a60a,referee_24001036e20d,manager_0461cf213537,manager_0114ddfb60f5,away_win,2
2018,2018-06-23,Group stage,Germany,Sweden,germany,sweden,2,1,"Olimpiyskiy Stadion Fisht, Sochi",Russia,Szymon Marciniak,44287,Joachim Löw,Janne Andersson,wc_2018,match_18ebad8f7639,team_28ef36b35ae8,team_88e52ee42fd0,stadium_18a3e7b1c864,referee_1fa3cb506236,manager_a6eddbb2f4af,manager_cd7fa7f23162,home_win,0
2018,2018-06-23,Group stage,Belgium,Tunisia,belgium,tunisia,5,2,"Otkrytie Arena, Moskva",Russia,Jair Marrufo,44190,Roberto Martínez,Nabil Maâloul,wc_2018,match_8c94ce90e80f,team_73fa01094ea6,team_6b07fd4ea837,stadium_43935d8069e2,referee_77426066d5e9,manager_0197129ade6a,manager_5d2bbb91d1eb,home_win,0
2018,2018-06-24,Group stage,Japan,Senegal,japan,senegal,2,2,"Stadion Central'nyj, Yekaterinburg",Russia,Gianluca Rocchi,32572,Akira Nishino,Aliou Cissé,wc_2018,match_41484766a024,team_578ed5a4eecf,team_531ba498ac86,stadium_150a7c18729d,referee_6543e97f3471,manager_2bab4502f86d,manager_648bc0be55f8,draw,1
2018,2018-06-24,Group stage,England,Panama,england,panama,6,1,"Stadion Nizhny Novgorod, Nizhny Novgorod",Russia,Gehad Grisha,43319,Gareth Southgate,Hernán Darío Gómez,wc_2018,match_9e43a0cec3c5,team_f48861ca24e2,team_a0420c052acb,stadium_85aa642e0dd8,referee_4a4ed267f0df,manager_af9fafa20e4d,manager_2b399f9c5d8a,home_win,0
2018,2018-06-24,Group stage,Poland,Colombia,poland,colombia,0,3,"Kazan Arena, Kazan",Russia,César Arturo Ramos,42873,Adam Nawałka,José Pekerman,wc_2018,match_bb17aa334f28,team_6f08c5ddcdd0,team_25446782e2cc,stadium_4adc007aadeb,referee_9bf52ecfb548,manager_3e09f850e847,manager_ce9f498ba89f,away_win,2
2018,2018-06-25,Group stage,Spain,Morocco,spain,morocco,2,2,"Kaliningrad Stadium, Kaliningrad",Russia,Ravshan Irmatov,33973,Fernando Hierro,Hervé Renard,wc_2018,match_0f36d73d65c8,team_1747d4b2dd4b,team_217b6e5f0a09,stadium_3539e32fd692,referee_529e5e9f68e5,manager_9df1aa575048,manager_fa48bfe5d3e8,draw,1
2018,2018-06-25,Group stage,Uruguay,Russia,uruguay,russia,3,0,"Cosmos Arena, Samara",Russia,Malang Diédhiou,41970,Óscar Tabárez,Stanislav Cherchesov,wc_2018,match_1fbf5f0a51d7,team_9142ac5b229c,team_1c625cc86f82,stadium_9cbb0004d0f2,referee_c77e364ae26e,manager_d1ee5c00c9f8,manager_1b1466fcd061,home_win,0
2018,2018-06-25,Group stage,IR Iran,Portugal,iran,portugal,1,1,"Mordovia Arena, Saransk",Russia,Enrique Cáceres,41685,Carlos Queiroz,Fernando Santos,wc_2018,match_25a2e81828a3,team_6f0a7d56c2cd,team_ae0eea6eb6d6,stadium_ed86145f91ba,referee_530233455269,manager_a48ed4bcd328,manager_eff5489cb13e,draw,1
2018,2018-06-25,Group stage,Saudi Arabia,Egypt,saudi arabia,egypt,2,1,"Volgograd Arena, Volgograd",Russia,Wilmar Roldán,36823,Juan Antonio Pizzi,Héctor Cúper,wc_2018,match_5b747b0e49cf,team_5318efec44d1,team_4635c9536a61,stadium_aad479c4cf60,referee_7525662114e2,manager_ee0bdf4ac90b,manager_c150688f4a79,home_win,0
