match_id,tournament_year,match_date,home_team_id,away_team_id,text_available,text_count,combined_pre_match_text,sources,latest_text_time,min_hours_before_match
match_afe0fa4374f3,1974,1974-06-30,team_00f3af1ef8f9,team_6123486432d2,0,0,,,,
match_dbbd391ad299,1974,1974-06-30,team_2a52adc7b1da,team_6e5fa4d9c48c,0,0,,,,
match_72b73607f7a7,1974,1974-07-03,team_6f08c5ddcdd0,team_79efb284d3e2,0,0,,,,
match_7c152004a2ea,1974,1974-07-03,team_6123486432d2,team_6e5fa4d9c48c,0,0,,,,
match_8f5c384c1f18,1974,1974-07-03,team_88e52ee42fd0,team_950ebd5e5210,0,0,,,,
match_97ac02f48721,1974,1974-07-03,team_2a52adc7b1da,team_00f3af1ef8f9,0,0,,,,
match_a144093ec4d8,1974,1974-07-06,team_6e5fa4d9c48c,team_6f08c5ddcdd0,0,0,,,,
match_330aa538514b,1974,1974-07-07,team_6123486432d2,team_79efb284d3e2,0,0,,,,
match_03238c1ca745,1978,1978-06-01,team_79efb284d3e2,team_6f08c5ddcdd0,0,0,,,,
match_a6a3cc2e60dd,1978,1978-06-02,team_6b07fd4ea837,team_4edfc924721a,0,0,,,,
match_edc2c299c1c1,1978,1978-06-02,team_bab4ac375ada,team_e165d4f2174b,0,0,,,,
match_f7d3539a4f76,1978,1978-06-02,team_2a52adc7b1da,team_3b4bbcb74728,0,0,,,,
match_064eaea68656,1978,1978-06-03,team_6cd0c266688a,team_1747d4b2dd4b,0,0,,,,
match_42fb98774c9f,1978,1978-06-03,team_6123486432d2,team_6f0a7d56c2cd,0,0,,,,
match_ab8f48a3af6e,1978,1978-06-03,team_88e52ee42fd0,team_6e5fa4d9c48c,0,0,,,,
match_c0e2a29ffdb6,1978,1978-06-03,team_32e8419a7ecb,team_b0ce0b49f97d,0,0,,,,
match_29148e6575f7,1978,1978-06-06,team_79efb284d3e2,team_4edfc924721a,0,0,,,,
match_3beb0ffdf862,1978,1978-06-06,team_2a52adc7b1da,team_e165d4f2174b,0,0,,,,
match_4e106c84361f,1978,1978-06-06,team_bab4ac375ada,team_3b4bbcb74728,0,0,,,,
match_e2f529b29141,1978,1978-06-06,team_6f08c5ddcdd0,team_6b07fd4ea837,0,0,,,,
match_2c281794640c,1978,1978-06-07,team_b0ce0b49f97d,team_6f0a7d56c2cd,0,0,,,,
match_6b327cc3137f,1978,1978-06-07,team_6cd0c266688a,team_88e52ee42fd0,0,0,,,,
match_74402183c225,1978,1978-06-07,team_6123486432d2,team_32e8419a7ecb,0,0,,,,
match_c9742c5f0ed6,1978,1978-06-07,team_6e5fa4d9c48c,team_1747d4b2dd4b,0,0,,,,
match_23a3dbe8d4cd,1978,1978-06-10,team_6f08c5ddcdd0,team_4edfc924721a,0,0,,,,
match_29d312505848,1978,1978-06-10,team_79efb284d3e2,team_6b07fd4ea837,0,0,,,,
match_b126aae7d42a,1978,1978-06-10,team_bab4ac375ada,team_2a52adc7b1da,0,0,,,,
match_e9f0a1c0b4aa,1978,1978-06-10,team_e165d4f2174b,team_3b4bbcb74728,0,0,,,,
match_7826b2c821e9,1978,1978-06-11,team_6e5fa4d9c48c,team_6cd0c266688a,0,0,,,,
match_974862b089ea,1978,1978-06-11,team_b0ce0b49f97d,team_6123486432d2,0,0,,,,
match_f0d39ecdb0d6,1978,1978-06-11,team_1747d4b2dd4b,team_88e52ee42fd0,0,0,,,,
match_fd674af1127f,1978,1978-06-11,team_32e8419a7ecb,team_6f0a7d56c2cd,0,0,,,,
match_0df3fee1ddfe,1978,1978-06-14,team_79efb284d3e2,team_bab4ac375ada,0,0,,,,
match_190d5a50bb6a,1978,1978-06-14,team_2a52adc7b1da,team_6f08c5ddcdd0,0,0,,,,
match_202df7a8e570,1978,1978-06-14,team_6123486432d2,team_6cd0c266688a,0,0,,,,
match_2e7f6ffa7a6d,1978,1978-06-14,team_6e5fa4d9c48c,team_32e8419a7ecb,0,0,,,,
match_01dcef846966,1978,1978-06-18,team_6f08c5ddcdd0,team_32e8419a7ecb,0,0,,,,
match_31b30511cfda,1978,1978-06-18,team_2a52adc7b1da,team_6e5fa4d9c48c,0,0,,,,
match_9e456de6e9a1,1978,1978-06-18,team_79efb284d3e2,team_6123486432d2,0,0,,,,
match_bcc438901884,1978,1978-06-18,team_bab4ac375ada,team_6cd0c266688a,0,0,,,,
match_40d7b5f159a4,1978,1978-06-21,team_6e5fa4d9c48c,team_6f08c5ddcdd0,0,0,,,,
match_433a20014e5d,1978,1978-06-21,team_2a52adc7b1da,team_32e8419a7ecb,0,0,,,,
match_587bd932ca03,1978,1978-06-21,team_6cd0c266688a,team_79efb284d3e2,0,0,,,,
match_f53eddd5f98c,1978,1978-06-21,team_6123486432d2,team_bab4ac375ada,0,0,,,,
match_e74af6ed3197,1978,1978-06-24,team_6e5fa4d9c48c,team_bab4ac375ada,0,0,,,,
match_e6baf1508118,1978,1978-06-25,team_2a52adc7b1da,team_6123486432d2,0,0,,,,
match_0e5d68425141,1982,1982-06-13,team_2a52adc7b1da,team_73fa01094ea6,0,0,,,,
match_47395b721ae9,1982,1982-06-14,team_bab4ac375ada,team_6f08c5ddcdd0,0,0,,,,
match_8fc828ff510c,1982,1982-06-14,team_6e5fa4d9c48c,team_e762c470514b,0,0,,,,
match_6ec7daabd29e,1982,1982-06-15,team_b0ce0b49f97d,team_ea14e587f5a8,0,0,,,,
match_851d174d3e07,1982,1982-06-15,team_3b4bbcb74728,team_eedf141a7e7b,0,0,,,,
match_be6515edcb1f,1982,1982-06-15,team_32e8419a7ecb,team_9621cbb93d1b,0,0,,,,
match_2e651117e89c,1982,1982-06-16,team_79efb284d3e2,team_49f4fdc64da0,0,0,,,,
match_9d4cb92451ab,1982,1982-06-16,team_1747d4b2dd4b,team_1e28fe23fb14,0,0,,,,
match_fb348673ecb0,1982,1982-06-16,team_f48861ca24e2,team_e165d4f2174b,0,0,,,,
match_063a37539ec2,1982,1982-06-17,team_fd317045cbdc,team_6cd0c266688a,0,0,,,,
match_d052669f61b4,1982,1982-06-17,team_43c05d43f993,team_b18fa0d42ad9,0,0,,,,
match_e562639a0e17,1982,1982-06-17,team_950ebd5e5210,team_35380523e7c0,0,0,,,,
match_45507da6d88f,1982,1982-06-18,team_2a52adc7b1da,team_3b4bbcb74728,0,0,,,,
match_5e49a4fc0c78,1982,1982-06-18,team_6e5fa4d9c48c,team_b0ce0b49f97d,0,0,,,,
match_6afb537d6843,1982,1982-06-18,team_bab4ac375ada,team_32e8419a7ecb,0,0,,,,
match_36a1310378fc,1982,1982-06-19,team_e762c470514b,team_ea14e587f5a8,0,0,,,,
match_3a3346b33603,1982,1982-06-19,team_73fa01094ea6,team_eedf141a7e7b,0,0,,,,
match_d30babc8a7d4,1982,1982-06-19,team_6f08c5ddcdd0,team_9621cbb93d1b,0,0,,,,
match_0d19598b132d,1982,1982-06-20,team_1747d4b2dd4b,team_950ebd5e5210,0,0,,,,
match_44868d9909b8,1982,1982-06-20,team_f48861ca24e2,team_43c05d43f993,0,0,,,,
match_9590302a2ace,1982,1982-06-20,team_79efb284d3e2,team_fd317045cbdc,0,0,,,,
match_6306f011c1fc,1982,1982-06-21,team_49f4fdc64da0,team_6cd0c266688a,0,0,,,,
match_e1f06afb1de1,1982,1982-06-21,team_1e28fe23fb14,team_35380523e7c0,0,0,,,,
match_e8b2ce7aac48,1982,1982-06-21,team_e165d4f2174b,team_b18fa0d42ad9,0,0,,,,
match_3eb6cd87b96d,1982,1982-06-22,team_6f08c5ddcdd0,team_32e8419a7ecb,0,0,,,,
match_47a82e9cab77,1982,1982-06-22,team_e762c470514b,team_b0ce0b49f97d,0,0,,,,
match_8e9618320e12,1982,1982-06-22,team_73fa01094ea6,team_3b4bbcb74728,0,0,,,,
match_11f29fdaa2c1,1982,1982-06-23,team_2a52adc7b1da,team_eedf141a7e7b,0,0,,,,
match_380cdcc66959,1982,1982-06-23,team_6e5fa4d9c48c,team_ea14e587f5a8,0,0,,,,
match_f7841f66cfd5,1982,1982-06-23,team_bab4ac375ada,team_9621cbb93d1b,0,0,,,,
match_51cc3f470f4a,1982,1982-06-24,team_1e28fe23fb14,team_950ebd5e5210,0,0,,,,
match_b43770e8ce9a,1982,1982-06-24,team_e165d4f2174b,team_43c05d43f993,0,0,,,,
match_c23f12328a49,1982,1982-06-24,team_49f4fdc64da0,team_fd317045cbdc,0,0,,,,
match_227996aaf23e,1982,1982-06-25,team_f48861ca24e2,team_b18fa0d42ad9,0,0,,,,
match_534abcd037cd,1982,1982-06-25,team_35380523e7c0,team_1747d4b2dd4b,0,0,,,,
match_567402de271e,1982,1982-06-25,team_79efb284d3e2,team_6cd0c266688a,0,0,,,,
match_38f5c1be97e9,1982,1982-06-28,team_6cd0c266688a,team_e165d4f2174b,0,0,,,,
match_6f12a27c0724,1982,1982-06-28,team_6f08c5ddcdd0,team_73fa01094ea6,0,0,,,,
match_0fed25f595a4,1982,1982-06-29,team_79efb284d3e2,team_f48861ca24e2,0,0,,,,
match_e8bc448acd48,1982,1982-06-29,team_bab4ac375ada,team_2a52adc7b1da,0,0,,,,
match_54875a196f12,1982,1982-07-01,team_6cd0c266688a,team_35380523e7c0,0,0,,,,
match_8644d539e425,1982,1982-07-01,team_73fa01094ea6,team_e762c470514b,0,0,,,,
match_1380687f241c,1982,1982-07-02,team_2a52adc7b1da,team_6e5fa4d9c48c,0,0,,,,
match_34688bee2444,1982,1982-07-02,team_79efb284d3e2,team_1747d4b2dd4b,0,0,,,,
match_3c4f9b48f43c,1982,1982-07-04,team_e165d4f2174b,team_35380523e7c0,0,0,,,,
match_423ca47bb127,1982,1982-07-04,team_6f08c5ddcdd0,team_e762c470514b,0,0,,,,
match_131a7a3d8d2d,1982,1982-07-05,team_1747d4b2dd4b,team_f48861ca24e2,0,0,,,,
match_fcbed257db36,1982,1982-07-05,team_bab4ac375ada,team_6e5fa4d9c48c,0,0,,,,
match_4b9b78787031,1982,1982-07-08,team_79efb284d3e2,team_e165d4f2174b,0,0,,,,
match_752d2597f985,1982,1982-07-08,team_6f08c5ddcdd0,team_bab4ac375ada,0,0,,,,
match_8cd59c7d76a0,1982,1982-07-10,team_6f08c5ddcdd0,team_e165d4f2174b,0,0,,,,
match_4134563abef1,1982,1982-07-11,team_bab4ac375ada,team_79efb284d3e2,0,0,,,,
match_397634c02ca6,1986,1986-05-31,team_db5f14430304,team_bab4ac375ada,0,0,,,,
match_09d6f5fd3bf7,1986,1986-06-01,team_1747d4b2dd4b,team_6e5fa4d9c48c,0,0,,,,
match_305d8da0c890,1986,1986-06-01,team_c2aadac2ca30,team_e165d4f2174b,0,0,,,,
match_029ac6d075d1,1986,1986-06-02,team_217b6e5f0a09,team_6f08c5ddcdd0,0,0,,,,
match_2efdc21c38b9,1986,1986-06-02,team_e762c470514b,team_3b4bbcb74728,0,0,,,,
match_6da9b2543da2,1986,1986-06-02,team_2a52adc7b1da,team_3c6cfbc2415a,0,0,,,,
match_75df12ac80bf,1986,1986-06-03,team_ae0eea6eb6d6,team_f48861ca24e2,0,0,,,,
match_c0ce289aef41,1986,1986-06-03,team_73fa01094ea6,team_4edfc924721a,0,0,,,,
match_d45bedf553dd,1986,1986-06-03,team_49f4fdc64da0,team_35380523e7c0,0,0,,,,
match_5de12d0b8df3,1986,1986-06-04,team_b0ce0b49f97d,team_e9375700acbb,0,0,,,,
match_7ec7d764ab7b,1986,1986-06-04,team_9142ac5b229c,team_79efb284d3e2,0,0,,,,
match_8f9bf8e3b0cb,1986,1986-06-04,team_3bafbfd8bf5e,team_d3b1cee2327c,0,0,,,,
match_3f23a2304861,1986,1986-06-05,team_bab4ac375ada,team_2a52adc7b1da,0,0,,,,
match_50195778ae43,1986,1986-06-05,team_e165d4f2174b,team_e762c470514b,0,0,,,,
match_b8e0e3db378c,1986,1986-06-05,team_3c6cfbc2415a,team_db5f14430304,0,0,,,,
match_3702f33e543f,1986,1986-06-06,team_6e5fa4d9c48c,team_49f4fdc64da0,0,0,,,,
match_6303ae567352,1986,1986-06-06,team_f48861ca24e2,team_217b6e5f0a09,0,0,,,,
match_aabdad108ce9,1986,1986-06-06,team_3b4bbcb74728,team_c2aadac2ca30,0,0,,,,
match_5a8cbd5227a9,1986,1986-06-07,team_35380523e7c0,team_1747d4b2dd4b,0,0,,,,
match_5b251b537a44,1986,1986-06-07,team_6f08c5ddcdd0,team_ae0eea6eb6d6,0,0,,,,
match_83d8e96fb259,1986,1986-06-07,team_4edfc924721a,team_3bafbfd8bf5e,0,0,,,,
match_05bd2c6ebe1a,1986,1986-06-08,team_e9375700acbb,team_9142ac5b229c,0,0,,,,
match_51cb56034517,1986,1986-06-08,team_d3b1cee2327c,team_73fa01094ea6,0,0,,,,
match_dc183058896c,1986,1986-06-08,team_79efb284d3e2,team_b0ce0b49f97d,0,0,,,,
match_0473820aa3b2,1986,1986-06-09,team_3b4bbcb74728,team_e165d4f2174b,0,0,,,,
match_4588c86e3488,1986,1986-06-09,team_e762c470514b,team_c2aadac2ca30,0,0,,,,
match_26dee660fda4,1986,1986-06-10,team_3c6cfbc2415a,team_bab4ac375ada,0,0,,,,
match_6a9e85e392f7,1986,1986-06-10,team_2a52adc7b1da,team_db5f14430304,0,0,,,,
match_1c89babbfff3,1986,1986-06-11,team_ae0eea6eb6d6,team_217b6e5f0a09,0,0,,,,
match_257154a42ae7,1986,1986-06-11,team_f48861ca24e2,team_6f08c5ddcdd0,0,0,,,,
match_89c8f404619d,1986,1986-06-11,team_3bafbfd8bf5e,team_73fa01094ea6,0,0,,,,
match_d291b85d626d,1986,1986-06-11,team_d3b1cee2327c,team_4edfc924721a,0,0,,,,
match_386521300103,1986,1986-06-12,team_49f4fdc64da0,team_1747d4b2dd4b,0,0,,,,
match_a498082a2a60,1986,1986-06-12,team_35380523e7c0,team_6e5fa4d9c48c,0,0,,,,
match_3f3ff854187e,1986,1986-06-13,team_b0ce0b49f97d,team_9142ac5b229c,0,0,,,,
match_503f559005a6,1986,1986-06-13,team_e9375700acbb,team_79efb284d3e2,0,0,,,,
match_1e0c14867e16,1986,1986-06-15,team_4edfc924721a,team_db5f14430304,0,0,,,,
match_58ddc228e329,1986,1986-06-15,team_e762c470514b,team_73fa01094ea6,0,0,,,,
match_5cf5b3b2ea2b,1986,1986-06-16,team_6e5fa4d9c48c,team_6f08c5ddcdd0,0,0,,,,
match_ff030f080fb3,1986,1986-06-16,team_2a52adc7b1da,team_9142ac5b229c,0,0,,,,
match_8997a24cd801,1986,1986-06-17,team_bab4ac375ada,team_e165d4f2174b,0,0,,,,
match_b61ed20494df,1986,1986-06-17,team_217b6e5f0a09,team_79efb284d3e2,0,0,,,,
match_3ef706d76d70,1986,1986-06-18,team_e9375700acbb,team_1747d4b2dd4b,0,0,,,,
match_717a2906cbae,1986,1986-06-18,team_f48861ca24e2,team_3bafbfd8bf5e,0,0,,,,
match_5bbd5b845950,1986,1986-06-21,team_79efb284d3e2,team_4edfc924721a,0,0,,,,
match_88d9cb3cec53,1986,1986-06-21,team_6e5fa4d9c48c,team_e165d4f2174b,0,0,,,,
match_448458f466d6,1986,1986-06-22,team_1747d4b2dd4b,team_73fa01094ea6,0,0,,,,
match_df91f6865fa7,1986,1986-06-22,team_2a52adc7b1da,team_f48861ca24e2,0,0,,,,
match_0aebcc44a5b9,1986,1986-06-25,team_e165d4f2174b,team_79efb284d3e2,0,0,,,,
match_bf7bcb4565d2,1986,1986-06-25,team_2a52adc7b1da,team_73fa01094ea6,0,0,,,,
match_5a3be98922ac,1986,1986-06-28,team_e165d4f2174b,team_73fa01094ea6,0,0,,,,
match_4dba50ef9014,1986,1986-06-29,team_2a52adc7b1da,team_79efb284d3e2,0,0,,,,
match_9b94440bfafb,1990,1990-06-08,team_2a52adc7b1da,team_9621cbb93d1b,0,0,,,,
match_2b76fb8dbfc8,1990,1990-06-09,team_8882cbb50c41,team_25446782e2cc,0,0,,,,
match_d5eb964c64b7,1990,1990-06-09,team_e762c470514b,team_89055f975d7d,0,0,,,,
match_d805d3b45c11,1990,1990-06-09,team_bab4ac375ada,team_6cd0c266688a,0,0,,,,
match_00e2a3df641e,1990,1990-06-10,team_152649df347e,team_43c05d43f993,0,0,,,,
match_0da41fe88fc8,1990,1990-06-10,team_6e5fa4d9c48c,team_88e52ee42fd0,0,0,,,,
match_16b348a1bb05,1990,1990-06-10,team_79efb284d3e2,team_950ebd5e5210,0,0,,,,
match_0d47e09533d2,1990,1990-06-11,team_53bcde0ca059,team_b0ce0b49f97d,0,0,,,,
match_21b10a07b63c,1990,1990-06-11,team_f48861ca24e2,team_a66f852274a4,0,0,,,,
match_1facba6ec378,1990,1990-06-12,team_6123486432d2,team_4635c9536a61,0,0,,,,
match_2f5eb948f543,1990,1990-06-12,team_73fa01094ea6,team_3c6cfbc2415a,0,0,,,,
match_56a1c0fb6418,1990,1990-06-13,team_9142ac5b229c,team_1747d4b2dd4b,0,0,,,,
match_92b13da45329,1990,1990-06-13,team_2a52adc7b1da,team_e762c470514b,0,0,,,,
match_42ac71526b46,1990,1990-06-14,team_9621cbb93d1b,team_89055f975d7d,0,0,,,,
match_cc1636c10b60,1990,1990-06-14,team_950ebd5e5210,team_25446782e2cc,0,0,,,,
match_cea68db5ff8d,1990,1990-06-14,team_bab4ac375ada,team_152649df347e,0,0,,,,
match_4a1797005988,1990,1990-06-15,team_79efb284d3e2,team_8882cbb50c41,0,0,,,,
match_5fcf1dd8b594,1990,1990-06-15,team_6cd0c266688a,team_43c05d43f993,0,0,,,,
match_0771c8eec294,1990,1990-06-16,team_f48861ca24e2,team_6123486432d2,0,0,,,,
match_96706d0d103f,1990,1990-06-16,team_6e5fa4d9c48c,team_53bcde0ca059,0,0,,,,
match_e65dda061d1e,1990,1990-06-16,team_88e52ee42fd0,team_b0ce0b49f97d,0,0,,,,
match_5ab4a589ae08,1990,1990-06-17,team_73fa01094ea6,team_9142ac5b229c,0,0,,,,
match_878208541ecf,1990,1990-06-17,team_a66f852274a4,team_4635c9536a61,0,0,,,,
match_ee04dfa9bb7e,1990,1990-06-17,team_3c6cfbc2415a,team_1747d4b2dd4b,0,0,,,,
match_284634201473,1990,1990-06-18,team_9621cbb93d1b,team_e762c470514b,0,0,,,,
match_6f73b1d4d0b9,1990,1990-06-18,team_2a52adc7b1da,team_89055f975d7d,0,0,,,,
match_237a834fb98d,1990,1990-06-19,team_bab4ac375ada,team_43c05d43f993,0,0,,,,
match_6b69dc9365d4,1990,1990-06-19,team_6cd0c266688a,team_152649df347e,0,0,,,,
match_73b1c595725b,1990,1990-06-19,team_950ebd5e5210,team_8882cbb50c41,0,0,,,,
match_f30067747df0,1990,1990-06-19,team_79efb284d3e2,team_25446782e2cc,0,0,,,,
match_3547e599bf11,1990,1990-06-20,team_6e5fa4d9c48c,team_b0ce0b49f97d,0,0,,,,
match_c637b8a9e71d,1990,1990-06-20,team_88e52ee42fd0,team_53bcde0ca059,0,0,,,,
match_00fedad027c0,1990,1990-06-21,team_73fa01094ea6,team_1747d4b2dd4b,0,0,,,,
match_16a1f4db876c,1990,1990-06-21,team_a66f852274a4,team_6123486432d2,0,0,,,,
match_46058f4fbfca,1990,1990-06-21,team_f48861ca24e2,team_4635c9536a61,0,0,,,,
match_bc4d2486536d,1990,1990-06-21,team_3c6cfbc2415a,team_9142ac5b229c,0,0,,,,
match_56a9430578b7,1990,1990-06-23,team_9621cbb93d1b,team_25446782e2cc,0,0,,,,
match_905b67b75e10,1990,1990-06-23,team_43c05d43f993,team_53bcde0ca059,0,0,,,,
match_b28810887413,1990,1990-06-24,team_79efb284d3e2,team_6123486432d2,0,0,,,,
match_c92ad59e8c1a,1990,1990-06-24,team_6e5fa4d9c48c,team_2a52adc7b1da,0,0,,,,
match_6f1df3d16b64,1990,1990-06-25,team_a66f852274a4,team_89055f975d7d,0,0,,,,
match_805ee6d4d0c7,1990,1990-06-25,team_bab4ac375ada,team_9142ac5b229c,0,0,,,,
match_523191112e17,1990,1990-06-26,team_1747d4b2dd4b,team_950ebd5e5210,0,0,,,,
match_6f63c4567ccd,1990,1990-06-26,team_f48861ca24e2,team_73fa01094ea6,0,0,,,,
match_1da4e1b6ce34,1990,1990-06-30,team_950ebd5e5210,team_2a52adc7b1da,0,0,,,,
match_f3919d13765e,1990,1990-06-30,team_bab4ac375ada,team_a66f852274a4,0,0,,,,
match_85bcab0d2829,1990,1990-07-01,team_79efb284d3e2,team_43c05d43f993,0,0,,,,
match_e9cbc84eb270,1990,1990-07-01,team_f48861ca24e2,team_9621cbb93d1b,0,0,,,,
match_09b0c97a8884,1990,1990-07-03,team_bab4ac375ada,team_2a52adc7b1da,0,0,,,,
match_369e7ca85759,1990,1990-07-04,team_79efb284d3e2,team_f48861ca24e2,0,0,,,,
match_d676c74a0ad0,1990,1990-07-07,team_bab4ac375ada,team_f48861ca24e2,0,0,,,,
match_b03cf4cf5d8d,1990,1990-07-08,team_79efb284d3e2,team_2a52adc7b1da,0,0,,,,
match_24ab401684d2,1994,1994-06-17,team_28ef36b35ae8,team_76781be1c79d,0,0,,,,
match_38ef6f79f047,1994,1994-06-17,team_1747d4b2dd4b,team_3c6cfbc2415a,0,0,,,,
match_ebe85d2cc918,1994,1994-06-18,team_25446782e2cc,team_89055f975d7d,0,0,,,,
match_f0b250615ce7,1994,1994-06-18,team_bab4ac375ada,team_a66f852274a4,0,0,,,,
match_fd7cb15508dc,1994,1994-06-18,team_152649df347e,team_0d9c575f4f02,0,0,,,,
match_3897d853493d,1994,1994-06-19,team_e6e6854f6b71,team_4edfc924721a,0,0,,,,
match_6377cbad0489,1994,1994-06-19,team_73fa01094ea6,team_217b6e5f0a09,0,0,,,,
match_d2e0539e728e,1994,1994-06-19,team_9621cbb93d1b,team_88e52ee42fd0,0,0,,,,
match_806d967e8ad3,1994,1994-06-20,team_6123486432d2,team_5318efec44d1,0,0,,,,
match_d05bcda4412b,1994,1994-06-20,team_6e5fa4d9c48c,team_1c625cc86f82,0,0,,,,
match_189efb4101cb,1994,1994-06-21,team_2a52adc7b1da,team_40bdb0601848,0,0,,,,
match_2d0cc7e5abec,1994,1994-06-21,team_28ef36b35ae8,team_1747d4b2dd4b,0,0,,,,
match_762967b04973,1994,1994-06-21,team_f174114ad69e,team_db5f14430304,0,0,,,,
match_229dad14b68d,1994,1994-06-22,team_152649df347e,team_25446782e2cc,0,0,,,,
match_86262791d8b0,1994,1994-06-22,team_89055f975d7d,team_0d9c575f4f02,0,0,,,,
match_da74028c00ef,1994,1994-06-23,team_bab4ac375ada,team_e6e6854f6b71,0,0,,,,
match_efbf2c71890b,1994,1994-06-23,team_3c6cfbc2415a,team_76781be1c79d,0,0,,,,
match_2d445ad34e7b,1994,1994-06-24,team_4edfc924721a,team_a66f852274a4,0,0,,,,
match_ad316d029fe3,1994,1994-06-24,team_6e5fa4d9c48c,team_9621cbb93d1b,0,0,,,,
match_cc7287a21f6d,1994,1994-06-24,team_88e52ee42fd0,team_1c625cc86f82,0,0,,,,
match_6b6c67944fa7,1994,1994-06-25,team_73fa01094ea6,team_6123486432d2,0,0,,,,
match_8358fe82bc85,1994,1994-06-25,team_2a52adc7b1da,team_f174114ad69e,0,0,,,,
match_a54129842c0f,1994,1994-06-25,team_5318efec44d1,team_217b6e5f0a09,0,0,,,,
match_792bc8fa0a0f,1994,1994-06-26,team_db5f14430304,team_40bdb0601848,0,0,,,,
match_e678ab9610ab,1994,1994-06-26,team_152649df347e,team_89055f975d7d,0,0,,,,
match_f4305f0ed4bf,1994,1994-06-26,team_0d9c575f4f02,team_25446782e2cc,0,0,,,,
match_38bbb15073c3,1994,1994-06-27,team_28ef36b35ae8,team_3c6cfbc2415a,0,0,,,,
match_d37160b64734,1994,1994-06-27,team_76781be1c79d,team_1747d4b2dd4b,0,0,,,,
match_4e49076d1d4e,1994,1994-06-28,team_6e5fa4d9c48c,team_88e52ee42fd0,0,0,,,,
match_54236a05204b,1994,1994-06-28,team_a66f852274a4,team_e6e6854f6b71,0,0,,,,
match_9f20980a8406,1994,1994-06-28,team_1c625cc86f82,team_9621cbb93d1b,0,0,,,,
match_bdb037251e36,1994,1994-06-28,team_bab4ac375ada,team_4edfc924721a,0,0,,,,
match_4b4ef7718e56,1994,1994-06-29,team_217b6e5f0a09,team_6123486432d2,0,0,,,,
match_9d34823d06eb,1994,1994-06-29,team_73fa01094ea6,team_5318efec44d1,0,0,,,,
match_b6e00a3f05bc,1994,1994-06-30,team_2a52adc7b1da,team_db5f14430304,0,0,,,,
match_f4238183936b,1994,1994-06-30,team_40bdb0601848,team_f174114ad69e,0,0,,,,
match_5bd553655f0a,1994,1994-07-02,team_28ef36b35ae8,team_73fa01094ea6,0,0,,,,
match_d385aaeed328,1994,1994-07-02,team_1747d4b2dd4b,team_0d9c575f4f02,0,0,,,,
match_164ff7391f35,1994,1994-07-03,team_89055f975d7d,team_2a52adc7b1da,0,0,,,,
match_e103ac2e6184,1994,1994-07-03,team_5318efec44d1,team_88e52ee42fd0,0,0,,,,
match_175701a3825e,1994,1994-07-04,team_6123486432d2,team_a66f852274a4,0,0,,,,
match_eb01019f7320,1994,1994-07-04,team_6e5fa4d9c48c,team_152649df347e,0,0,,,,
match_42c217b3cc23,1994,1994-07-05,team_f174114ad69e,team_bab4ac375ada,0,0,,,,
match_80b1cbbb62c0,1994,1994-07-05,team_4edfc924721a,team_db5f14430304,0,0,,,,
match_3b0d4347abde,1994,1994-07-09,team_6123486432d2,team_6e5fa4d9c48c,0,0,,,,
match_e230ad7cdd34,1994,1994-07-09,team_bab4ac375ada,team_1747d4b2dd4b,0,0,,,,
match_3b10b540c6b5,1994,1994-07-10,team_db5f14430304,team_28ef36b35ae8,0,0,,,,
match_3d563150e0f4,1994,1994-07-10,team_89055f975d7d,team_88e52ee42fd0,0,0,,,,
match_4890e4e757d6,1994,1994-07-13,team_88e52ee42fd0,team_6e5fa4d9c48c,0,0,,,,
match_bdd6c99f8b32,1994,1994-07-13,team_db5f14430304,team_bab4ac375ada,0,0,,,,
match_550a9cb22d7c,1994,1994-07-16,team_88e52ee42fd0,team_db5f14430304,0,0,,,,
match_01a014e4b89e,1994,1994-07-17,team_6e5fa4d9c48c,team_bab4ac375ada,0,0,,,,
match_2cdd72b027ee,1998,1998-06-10,team_6e5fa4d9c48c,team_b0ce0b49f97d,0,0,,,,
match_62a390b2e2d7,1998,1998-06-10,team_217b6e5f0a09,team_e6e6854f6b71,0,0,,,,
match_36fb91d63eee,1998,1998-06-11,team_9621cbb93d1b,team_6cd0c266688a,0,0,,,,
match_4f1ef457c8a9,1998,1998-06-11,team_bab4ac375ada,team_fd317045cbdc,0,0,,,,
match_04bc47ec20a4,1998,1998-06-12,team_5318efec44d1,team_e9375700acbb,0,0,,,,
match_a738a6939755,1998,1998-06-12,team_3bafbfd8bf5e,team_db5f14430304,0,0,,,,
match_adcf7f6165d9,1998,1998-06-12,team_e165d4f2174b,team_c814068bbc92,0,0,,,,
match_0aea764770d8,1998,1998-06-13,team_1747d4b2dd4b,team_f174114ad69e,0,0,,,,
match_29583b2aa4b7,1998,1998-06-13,team_6123486432d2,team_73fa01094ea6,0,0,,,,
match_723a55966ce2,1998,1998-06-13,team_3c6cfbc2415a,team_4edfc924721a,0,0,,,,
match_10f7162f7217,1998,1998-06-14,team_2a52adc7b1da,team_578ed5a4eecf,0,0,,,,
match_168ef1755264,1998,1998-06-14,team_770105b98be2,team_267640588a39,0,0,,,,
match_cd8a2c34b6c3,1998,1998-06-14,team_735f8bffbc8b,team_6f0a7d56c2cd,0,0,,,,
match_74212e4ef097,1998,1998-06-15,team_f48861ca24e2,team_6b07fd4ea837,0,0,,,,
match_8617b9547284,1998,1998-06-15,team_28ef36b35ae8,team_152649df347e,0,0,,,,
